,Coordinates1,Coordinates3,Lunar_Day,Crime_Count
1054,6,5890,1.0,1
1055,6,5892,1.0,1
1056,6,5893,1.0,1
1057,6,5894,1.0,1
1058,6,5895,1.0,1
1059,6,5896,1.0,1
1060,6,5901,1.0,1
1061,6,5904,1.0,1
1062,6,5906,1.0,1
1063,6,5909,1.0,1
1064,6,5910,1.0,1
1065,6,5917,1.0,1
1066,6,5920,1.0,1
1067,6,5921,1.0,1
1068,6,5923,1.0,1
1069,6,5924,1.0,1
1070,6,5928,1.0,1
1071,6,5929,1.0,1
1072,6,5932,1.0,1
1073,6,5938,1.0,1
1074,6,5939,1.0,1
1075,6,5945,1.0,1
1076,6,5950,1.0,1
1077,6,5951,1.0,1
1078,6,6022,1.0,1
1079,6,6024,1.0,1
1080,6,6029,1.0,1
1081,6,6037,1.0,1
1082,6,6041,1.0,1
1083,6,6055,1.0,1
1084,6,6059,1.0,1
1085,6,6061,1.0,1
1086,6,6064,1.0,1
1087,6,6065,1.0,1
1088,6,6066,1.0,1
1089,6,6067,1.0,1
1090,6,6069,1.0,1
1091,6,6071,1.0,1
1092,6,6072,1.0,1
1093,6,6075,1.0,1
1094,6,6077,1.0,1
1095,6,6090,1.0,1
1096,6,6095,1.0,1
1097,6,6146,1.0,1
1098,6,6154,1.0,1
1099,6,6159,1.0,1
1100,6,6160,1.0,1
1101,6,6162,1.0,1
1102,6,6168,1.0,1
1103,6,6173,1.0,1
1104,6,6174,1.0,1
1105,6,6175,1.0,1
1106,6,6178,1.0,1
1107,6,6179,1.0,1
1108,6,6180,1.0,1
1109,6,6182,1.0,1
1110,6,6188,1.0,1
1111,6,6193,1.0,1
1112,6,6197,1.0,1
1113,6,6199,1.0,1
1114,6,6201,1.0,1
1115,6,6202,1.0,1
1116,6,6204,1.0,1
1117,6,6209,1.0,1
1118,6,6215,1.0,1
1119,6,6221,1.0,1
1120,6,6294,1.0,1
1121,6,6296,1.0,1
1122,6,6300,1.0,1
1123,6,6301,1.0,1
1124,6,6319,1.0,1
1125,6,6326,1.0,1
1126,6,6327,1.0,1
1127,6,6331,1.0,1
1128,6,6332,1.0,1
1129,6,6335,1.0,1
1130,6,6337,1.0,1
1131,6,6346,1.0,1
1132,6,6348,1.0,1
1133,6,6349,1.0,1
1134,6,6350,1.0,1
1135,6,6352,1.0,1
1136,6,6356,1.0,1
1137,6,6363,1.0,1
1138,6,6364,1.0,1
1139,6,6366,1.0,1
1140,6,6434,1.0,1
1141,6,6443,1.0,1
1142,6,6449,1.0,1
1143,6,6450,1.0,1
1144,6,6452,1.0,1
1145,6,6456,1.0,1
1146,6,6457,1.0,1
1147,6,6459,1.0,1
1148,6,6462,1.0,1
1149,6,6466,1.0,1
1150,6,6467,1.0,1
1151,6,6471,1.0,1
1152,6,6473,1.0,1
1153,6,6476,1.0,1
1154,6,6482,1.0,1
1155,6,6486,1.0,1
1156,6,6487,1.0,1
1157,6,6489,1.0,1
1158,6,6490,1.0,1
1159,6,6502,1.0,1
1160,6,6515,1.0,1
1161,6,6575,1.0,1
1162,6,6577,1.0,1
1163,6,6579,1.0,1
1164,6,6590,1.0,1
1165,6,6591,1.0,1
1166,6,6611,1.0,1
1167,6,6612,1.0,1
1168,6,6615,1.0,1
1169,6,6616,1.0,1
1170,6,6618,1.0,1
1171,6,6619,1.0,1
1172,6,6622,1.0,1
1173,6,6628,1.0,1
1174,6,6629,1.0,1
1175,6,6631,1.0,1
1176,6,6634,1.0,1
1177,6,6637,1.0,1
1178,6,6639,1.0,1
1179,6,6642,1.0,1
1180,6,6656,1.0,1
1181,6,6723,1.0,1
1182,6,6724,1.0,1
1183,6,6726,1.0,1
1184,6,6727,1.0,1
1185,6,6728,1.0,1
1186,6,6733,1.0,1
1187,6,6736,1.0,1
1188,6,6740,1.0,1
1189,6,6752,1.0,1
1190,6,6753,1.0,1
1191,6,6756,1.0,1
1192,6,6759,1.0,1
1193,6,6764,1.0,1
1194,6,6766,1.0,1
1195,6,6774,1.0,1
1196,6,6775,1.0,1
1197,6,6785,1.0,1
1198,6,6788,1.0,1
1199,6,6791,1.0,1
1200,6,6796,1.0,1
1201,6,6803,1.0,1
1202,6,6804,1.0,1
1203,6,6810,1.0,1
1204,6,6866,1.0,1
1205,6,6867,1.0,1
1206,6,6871,1.0,1
1207,6,6872,1.0,1
1208,6,6876,1.0,1
1209,6,6879,1.0,1
1210,6,6883,1.0,1
1211,6,6884,1.0,1
1212,6,6885,1.0,1
1213,6,6888,1.0,1
1214,6,6893,1.0,1
1215,6,6895,1.0,1
1216,6,6897,1.0,1
1217,6,6901,1.0,1
1218,6,6904,1.0,1
1219,6,6913,1.0,1
1220,6,6920,1.0,1
1221,6,6930,1.0,1
1222,6,6931,1.0,1
1223,6,6935,1.0,1
1224,6,6936,1.0,1
1225,6,6938,1.0,1
1226,6,6941,1.0,1
1227,6,6944,1.0,1
1228,6,7005,1.0,1
1229,6,7006,1.0,1
1230,6,7007,1.0,1
1231,6,7013,1.0,1
1232,6,7014,1.0,1
1233,6,7016,1.0,1
1234,6,7021,1.0,1
1235,6,7023,1.0,1
1236,6,7025,1.0,1
1237,6,7028,1.0,1
1238,6,7031,1.0,1
1239,6,7032,1.0,1
1240,6,7034,1.0,1
1241,6,7037,1.0,1
1242,6,7039,1.0,1
1243,6,7041,1.0,1
1244,6,7046,1.0,1
1245,6,7047,1.0,1
1246,6,7054,1.0,1
1247,6,7060,1.0,1
1248,6,7063,1.0,1
1249,6,7067,1.0,1
1250,6,7070,1.0,1
1251,6,7076,1.0,1
1252,6,7078,1.0,1
1253,6,7086,1.0,1
1254,6,7138,1.0,1
1255,6,7146,1.0,1
1256,6,7148,1.0,1
1257,6,7151,1.0,1
1258,6,7152,1.0,1
1259,6,7157,1.0,1
1260,6,7162,1.0,1
1261,6,7167,1.0,1
1262,6,7169,1.0,1
1263,6,7174,1.0,1
1264,6,7179,1.0,1
1265,6,7180,1.0,1
1266,6,7182,1.0,1
1267,6,7183,1.0,1
1268,6,7184,1.0,1
1269,6,7189,1.0,1
1270,6,7197,1.0,1
1271,6,7209,1.0,1
1272,6,7211,1.0,1
1273,6,7212,1.0,1
1274,6,7213,1.0,1
1275,6,7217,1.0,1
1276,6,7276,1.0,1
1277,6,7283,1.0,1
1278,6,7285,1.0,1
1279,6,7286,1.0,1
1280,6,7291,1.0,1
1281,6,7297,1.0,1
1282,6,7298,1.0,1
1283,6,7300,1.0,1
1284,6,7301,1.0,1
1285,6,7304,1.0,1
1286,6,7307,1.0,1
1287,6,7316,1.0,1
1288,6,7325,1.0,1
1289,6,7335,1.0,1
1290,6,7336,1.0,1
1291,6,7339,1.0,1
1292,6,7344,1.0,1
1293,6,7411,1.0,1
1294,6,7420,1.0,1
1295,6,7425,1.0,1
1296,6,7428,1.0,1
1297,6,7432,1.0,1
1298,6,7434,1.0,1
1299,6,7439,1.0,1
1300,6,7441,1.0,1
1301,6,7452,1.0,1
1302,6,7454,1.0,1
1303,6,7467,1.0,1
1304,6,7470,1.0,1
1305,6,7471,1.0,1
1306,6,7473,1.0,1
1307,6,7474,1.0,1
1308,6,7479,1.0,1
1309,6,7480,1.0,1
1310,6,7540,1.0,1
1311,6,7541,1.0,1
1312,6,7542,1.0,1
1313,6,7543,1.0,1
1314,6,7555,1.0,1
1315,6,7556,1.0,1
1316,6,7557,1.0,1
1317,6,7559,1.0,1
1318,6,7565,1.0,1
1319,6,7572,1.0,1
1320,6,7576,1.0,1
1321,6,7585,1.0,1
1322,6,7589,1.0,1
1323,6,7593,1.0,1
1324,6,7595,1.0,1
1325,6,7596,1.0,1
1326,6,7597,1.0,1
1327,6,7604,1.0,1
1328,6,7607,1.0,1
1329,6,7608,1.0,1
1330,6,7701,1.0,1
1331,6,7714,1.0,1
1332,6,7718,1.0,1
1333,6,7723,1.0,1
1334,6,7727,1.0,1
1335,6,7728,1.0,1
1336,6,7737,1.0,1
1337,6,7739,1.0,1
1338,6,7746,1.0,1
1339,6,7750,1.0,1
1340,6,7751,1.0,1
1341,6,7763,1.0,1
1342,6,7766,1.0,1
1343,6,7781,1.0,1
1344,6,7848,1.0,1
1345,6,7852,1.0,1
1346,6,7853,1.0,1
1347,6,7859,1.0,1
1348,6,7861,1.0,1
1349,6,7882,1.0,1
1350,6,7891,1.0,1
1351,6,7906,1.0,1
1352,6,7910,1.0,1
1353,6,7912,1.0,1
1354,6,7913,1.0,1
1355,6,7919,1.0,1
1356,6,7921,1.0,1
1357,6,7922,1.0,1
1358,6,7928,1.0,1
1359,6,7932,1.0,1
1360,6,7933,1.0,1
1361,6,8009,1.0,1
1362,6,8010,1.0,1
1363,6,8016,1.0,1
1364,6,8017,1.0,1
1365,6,8021,1.0,1
1366,6,8023,1.0,1
1367,6,8025,1.0,1
1368,6,8030,1.0,1
1369,6,8034,1.0,1
1370,6,8036,1.0,1
1371,6,8039,1.0,1
1372,6,8041,1.0,1
1373,6,8043,1.0,1
1374,6,8050,1.0,1
1375,6,8052,1.0,1
1376,6,8061,1.0,1
1377,6,8062,1.0,1
1378,6,8066,1.0,1
1379,6,8067,1.0,1
1380,6,8081,1.0,1
1381,6,8156,1.0,1
1382,6,8159,1.0,1
1383,6,8160,1.0,1
1384,6,8168,1.0,1
1385,6,8170,1.0,1
1386,6,8175,1.0,1
1387,6,8182,1.0,1
1388,6,8185,1.0,1
1389,6,8195,1.0,1
1390,6,8202,1.0,1
1391,6,8204,1.0,1
1392,6,8205,1.0,1
1393,6,8208,1.0,1
1394,6,8209,1.0,1
1395,6,8210,1.0,1
1396,6,8212,1.0,1
1397,6,8217,1.0,1
1398,6,8219,1.0,1
1399,6,8288,1.0,1
1400,6,8289,1.0,1
1401,6,8291,1.0,1
1402,6,8297,1.0,1
1403,6,8300,1.0,1
1404,6,8302,1.0,1
1405,6,8313,1.0,1
1406,6,8317,1.0,1
1407,6,8318,1.0,1
1408,6,8321,1.0,1
1409,6,8335,1.0,1
1410,6,8339,1.0,1
1411,6,8343,1.0,1
1412,6,8344,1.0,1
1413,6,8351,1.0,1
1414,6,8434,1.0,1
1415,6,8442,1.0,1
1416,6,8447,1.0,1
1417,6,8450,1.0,1
1418,6,8452,1.0,1
1419,6,8456,1.0,1
1420,6,8457,1.0,1
1421,6,8471,1.0,1
1422,6,8476,1.0,1
1423,6,8477,1.0,1
1424,6,8480,1.0,1
1425,6,8485,1.0,1
1426,6,8486,1.0,1
1427,6,8487,1.0,1
1428,6,8493,1.0,1
1429,6,8494,1.0,1
1430,6,8496,1.0,1
1431,6,8500,1.0,1
1432,6,8505,1.0,1
1433,6,8615,1.0,1
1434,6,8616,1.0,1
1435,6,8619,1.0,1
1436,6,8620,1.0,1
1437,6,8626,1.0,1
1438,6,8632,1.0,1
1439,6,8645,1.0,1
1440,6,8647,1.0,1
1441,6,8648,1.0,1
1442,6,8649,1.0,1
1443,6,8650,1.0,1
1444,6,8652,1.0,1
1445,6,8657,1.0,1
1446,6,8665,1.0,1
1447,6,8671,1.0,1
1448,6,8675,1.0,1
1449,6,8676,1.0,1
1450,6,8678,1.0,1
1451,6,8777,1.0,1
1452,6,8778,1.0,1
1453,6,8781,1.0,1
1454,6,8789,1.0,1
1455,6,8794,1.0,1
1456,6,8800,1.0,1
1457,6,8804,1.0,1
1458,6,8805,1.0,1
1459,6,8806,1.0,1
1460,6,8810,1.0,1
1461,6,8813,1.0,1
1462,6,8819,1.0,1
1463,6,8821,1.0,1
1464,6,8830,1.0,1
1465,6,8843,1.0,1
1466,6,8846,1.0,1
1467,6,8955,1.0,1
1468,6,8956,1.0,1
1469,6,8960,1.0,1
1470,6,8961,1.0,1
1471,6,8962,1.0,1
1472,6,8965,1.0,1
1473,6,8966,1.0,1
1474,6,8967,1.0,1
1475,6,8975,1.0,1
1476,6,8977,1.0,1
1477,6,8978,1.0,1
1478,6,8981,1.0,1
1479,6,8991,1.0,1
1480,6,9000,1.0,1
1481,6,9004,1.0,1
1482,6,9006,1.0,1
1483,6,9007,1.0,1
1484,6,9020,1.0,1
1485,6,9022,1.0,1
1486,6,9023,1.0,1
1487,6,9159,1.0,1
1488,6,9161,1.0,1
1489,6,9169,1.0,1
1490,6,9170,1.0,1
1491,6,9176,1.0,1
1492,6,9177,1.0,1
1493,6,9180,1.0,1
1494,6,9198,1.0,1
1495,6,9202,1.0,1
1496,6,9206,1.0,1
1497,6,9207,1.0,1
1498,6,9210,1.0,1
1499,6,9216,1.0,1
1500,6,9217,1.0,1
1501,6,9218,1.0,1
1502,7,2964,1.0,1
1503,7,3729,1.0,1
1504,7,4095,1.0,1
1505,7,4784,1.0,1
1506,7,4908,1.0,1
1507,7,5157,1.0,1
1508,7,5158,1.0,1
1509,7,5160,1.0,1
1510,7,5161,1.0,1
1511,7,5279,1.0,1
1512,7,5683,1.0,1
1513,7,5692,1.0,1
1514,7,5693,1.0,1
1515,7,5822,1.0,1
1516,7,5823,1.0,1
1517,7,5829,1.0,1
1518,7,5963,1.0,1
1519,7,5965,1.0,1
1520,7,5970,1.0,1
1521,7,6100,1.0,1
1522,7,6106,1.0,1
1523,7,6107,1.0,1
1524,7,6234,1.0,1
1525,7,6379,1.0,1
1526,7,6384,1.0,1
1527,7,6516,1.0,1
1528,7,6527,1.0,1
1529,7,6662,1.0,1
1530,7,6670,1.0,1
1531,7,6671,1.0,1
1532,7,6817,1.0,1
1533,7,6828,1.0,1
1534,7,6829,1.0,1
1535,7,6831,1.0,1
1536,7,6946,1.0,1
1537,7,6964,1.0,1
1538,7,6965,1.0,1
1539,7,7089,1.0,1
1540,7,7092,1.0,1
1541,7,7225,1.0,1
1542,7,7226,1.0,1
1543,7,7228,1.0,1
1544,7,7234,1.0,1
1545,7,7237,1.0,1
1546,7,7352,1.0,1
1547,7,7359,1.0,1
1548,7,7364,1.0,1
1549,7,7368,1.0,1
1550,7,7370,1.0,1
1551,7,7482,1.0,1
1552,7,7484,1.0,1
1553,7,7485,1.0,1
1554,7,7486,1.0,1
1555,7,7492,1.0,1
1556,7,7494,1.0,1
1557,7,7512,1.0,1
1558,7,7615,1.0,1
1559,7,7618,1.0,1
1560,7,7620,1.0,1
1561,7,7622,1.0,1
1562,7,7623,1.0,1
1563,7,7628,1.0,1
1564,7,7640,1.0,1
1565,7,7643,1.0,1
1566,7,7644,1.0,1
1567,7,7645,1.0,1
1568,7,7650,1.0,1
1569,7,7656,1.0,1
1570,7,7657,1.0,1
1571,7,7658,1.0,1
1572,7,7787,1.0,1
1573,7,7791,1.0,1
1574,7,7793,1.0,1
1575,7,7800,1.0,1
1576,7,7809,1.0,1
1577,7,7810,1.0,1
1578,7,7946,1.0,1
1579,7,7951,1.0,1
1580,7,7953,1.0,1
1581,7,7955,1.0,1
1582,7,7956,1.0,1
1583,7,7957,1.0,1
1584,7,8088,1.0,1
1585,7,8091,1.0,1
1586,7,8093,1.0,1
1587,7,8098,1.0,1
1588,7,8104,1.0,1
1589,7,8107,1.0,1
1590,7,8111,1.0,1
1591,7,8227,1.0,1
1592,7,8232,1.0,1
1593,7,8241,1.0,1
1594,7,8245,1.0,1
1595,7,8247,1.0,1
1596,7,8355,1.0,1
1597,7,8384,1.0,1
1598,7,8385,1.0,1
1599,7,8522,1.0,1
1600,7,8678,1.0,1
1601,7,8679,1.0,1
1602,7,8682,1.0,1
1603,7,8683,1.0,1
1604,7,8685,1.0,1
1605,7,8686,1.0,1
1606,7,8692,1.0,1
1607,7,8693,1.0,1
1608,7,8695,1.0,1
1609,7,8696,1.0,1
1610,7,8705,1.0,1
1611,7,8707,1.0,1
1612,7,8719,1.0,1
1613,7,8721,1.0,1
1614,7,8725,1.0,1
1615,7,8728,1.0,1
1616,7,8854,1.0,1
1617,7,8861,1.0,1
1618,7,8869,1.0,1
1619,7,8871,1.0,1
1620,7,8872,1.0,1
1621,7,8897,1.0,1
1622,7,8901,1.0,1
1623,7,9034,1.0,1
1624,7,9036,1.0,1
1625,7,9044,1.0,1
1626,7,9045,1.0,1
1627,7,9054,1.0,1
1628,7,9056,1.0,1
1629,7,9057,1.0,1
1630,7,9061,1.0,1
1631,7,9066,1.0,1
1632,7,9076,1.0,1
1633,7,9080,1.0,1
1634,7,9087,1.0,1
1635,7,9258,1.0,1
1636,7,9262,1.0,1
1637,7,9265,1.0,1
1638,7,9267,1.0,1
1639,7,9271,1.0,1
1640,7,9294,1.0,1
1641,8,9099,1.0,1
1642,8,9111,1.0,1
1643,8,9114,1.0,1
1644,8,9309,1.0,1
1645,8,9310,1.0,1
1646,8,9318,1.0,1
1647,8,9320,1.0,1
1648,8,9322,1.0,1
1649,8,9329,1.0,1
1650,8,9330,1.0,1
1651,8,9335,1.0,1
1652,8,9336,1.0,1
1653,8,9338,1.0,1
1654,8,9340,1.0,1
1655,8,9341,1.0,1
1656,8,9350,1.0,1
1657,8,9352,1.0,1
1658,8,9354,1.0,1
1659,8,9519,1.0,1
1660,8,9520,1.0,1
1661,8,9521,1.0,1
1662,8,9525,1.0,1
1663,8,9538,1.0,1
1664,8,9541,1.0,1
1665,8,9551,1.0,1
1666,8,9554,1.0,1
1667,8,9559,1.0,1
1668,8,9562,1.0,1
1669,8,9569,1.0,1
1670,8,9727,1.0,1
1671,8,9730,1.0,1
1672,8,9737,1.0,1
1673,8,9739,1.0,1
1674,8,9752,1.0,1
1675,8,9757,1.0,1
1676,8,9760,1.0,1
1677,8,9761,1.0,1
1678,8,9765,1.0,1
1679,8,9766,1.0,1
1680,8,9767,1.0,1
1681,8,9773,1.0,1
1682,8,9777,1.0,1
1683,8,9927,1.0,1
1684,8,9935,1.0,1
1685,8,9938,1.0,1
1686,8,9950,1.0,1
1687,8,9956,1.0,1
1688,8,9962,1.0,1
1689,8,9966,1.0,1
1690,8,9969,1.0,1
1691,8,9970,1.0,1
1692,8,9971,1.0,1
1693,8,9976,1.0,1
1694,8,10103,1.0,1
1695,8,10108,1.0,1
1696,8,10115,1.0,1
1697,8,10117,1.0,1
1698,8,10122,1.0,1
1699,8,10123,1.0,1
1700,8,10124,1.0,1
1701,8,10127,1.0,1
1702,8,10132,1.0,1
1703,8,10140,1.0,1
1704,8,10147,1.0,1
1705,8,10281,1.0,1
1706,8,10286,1.0,1
1707,8,10292,1.0,1
1708,8,10295,1.0,1
1709,8,10296,1.0,1
1710,8,10301,1.0,1
1711,8,10307,1.0,1
1712,8,10315,1.0,1
1713,8,10324,1.0,1
1714,8,10468,1.0,1
1715,8,10480,1.0,1
1716,8,10481,1.0,1
1717,8,10487,1.0,1
1718,8,10489,1.0,1
1719,8,10490,1.0,1
1720,8,10493,1.0,1
1721,8,10496,1.0,1
1722,8,10504,1.0,1
1723,8,10505,1.0,1
1724,8,10510,1.0,1
1725,8,10513,1.0,1
1726,8,10646,1.0,1
1727,8,10647,1.0,1
1728,8,10648,1.0,1
1729,8,10651,1.0,1
1730,8,10652,1.0,1
1731,8,10662,1.0,1
1732,8,10672,1.0,1
1733,8,10675,1.0,1
1734,8,10677,1.0,1
1735,8,10678,1.0,1
1736,8,10680,1.0,1
1737,8,10681,1.0,1
1738,8,10819,1.0,1
1739,8,10821,1.0,1
1740,8,10822,1.0,1
1741,8,10834,1.0,1
1742,8,10853,1.0,1
1743,8,10854,1.0,1
1744,8,10857,1.0,1
1745,8,10860,1.0,1
1746,8,10982,1.0,1
1747,8,10988,1.0,1
1748,8,10993,1.0,1
1749,8,10995,1.0,1
1750,8,11006,1.0,1
1751,8,11014,1.0,1
1752,8,11021,1.0,1
1753,8,11023,1.0,1
1754,8,11033,1.0,1
1755,8,11171,1.0,1
1756,8,11181,1.0,1
1757,8,11188,1.0,1
1758,8,11189,1.0,1
1759,8,11190,1.0,1
1760,8,11191,1.0,1
1761,8,11193,1.0,1
1762,8,11195,1.0,1
1763,8,11199,1.0,1
1764,8,11200,1.0,1
1765,8,11326,1.0,1
1766,8,11333,1.0,1
1767,8,11334,1.0,1
1768,8,11339,1.0,1
1769,8,11340,1.0,1
1770,8,11344,1.0,1
1771,8,11358,1.0,1
1772,8,11361,1.0,1
1773,8,11363,1.0,1
1774,8,11365,1.0,1
1775,8,11503,1.0,1
1776,8,11512,1.0,1
1777,8,11518,1.0,1
1778,8,11643,1.0,1
1779,8,11644,1.0,1
1780,8,11650,1.0,1
1781,8,11652,1.0,1
1782,8,11659,1.0,1
1783,8,11671,1.0,1
1784,8,11676,1.0,1
1785,8,11678,1.0,1
1786,8,11679,1.0,1
1787,8,11682,1.0,1
1788,8,11683,1.0,1
1789,8,11812,1.0,1
1790,8,11820,1.0,1
1791,8,11821,1.0,1
1792,8,11822,1.0,1
1793,8,11833,1.0,1
1794,8,11834,1.0,1
1795,8,11840,1.0,1
1796,8,11841,1.0,1
1797,8,11844,1.0,1
1798,8,11969,1.0,1
1799,8,11974,1.0,1
1800,8,11989,1.0,1
1801,8,11990,1.0,1
1802,8,11991,1.0,1
1803,8,11995,1.0,1
1804,8,11997,1.0,1
1805,8,12112,1.0,1
1806,8,12115,1.0,1
1807,8,12118,1.0,1
1808,8,12132,1.0,1
1809,8,12134,1.0,1
1810,8,12146,1.0,1
1811,8,12148,1.0,1
1812,8,12150,1.0,1
1813,8,12153,1.0,1
1814,8,12158,1.0,1
1815,8,12268,1.0,1
1816,8,12273,1.0,1
1817,8,12275,1.0,1
1818,8,12276,1.0,1
1819,8,12282,1.0,1
1820,8,12290,1.0,1
1821,8,12304,1.0,1
1822,8,12307,1.0,1
1823,8,12310,1.0,1
1824,8,12323,1.0,1
1825,8,12324,1.0,1
1826,8,12432,1.0,1
1827,8,12433,1.0,1
1828,8,12434,1.0,1
1829,8,12438,1.0,1
1830,8,12439,1.0,1
1831,8,12440,1.0,1
1832,8,12442,1.0,1
1833,8,12443,1.0,1
1834,8,12453,1.0,1
1835,8,12457,1.0,1
1836,8,12466,1.0,1
1837,8,12469,1.0,1
1838,8,12476,1.0,1
1839,8,12477,1.0,1
1840,8,12479,1.0,1
1841,8,12480,1.0,1
1842,8,12588,1.0,1
1843,8,12595,1.0,1
1844,8,12612,1.0,1
1845,8,12615,1.0,1
1846,8,12731,1.0,1
1847,8,12733,1.0,1
1848,8,12736,1.0,1
1849,8,12749,1.0,1
1850,8,12750,1.0,1
1851,8,12851,1.0,1
1852,8,12854,1.0,1
1853,8,12857,1.0,1
1854,8,12858,1.0,1
1855,8,12859,1.0,1
1856,8,12878,1.0,1
1857,8,12879,1.0,1
1858,8,12905,1.0,1
1859,8,13006,1.0,1
1860,8,13018,1.0,1
1861,8,13041,1.0,1
1862,8,13043,1.0,1
1863,8,13048,1.0,1
1864,8,13051,1.0,1
1865,8,13166,1.0,1
1866,8,13172,1.0,1
1867,8,13182,1.0,1
1868,8,13187,1.0,1
1869,8,13195,1.0,1
1870,8,13203,1.0,1
1871,8,13207,1.0,1
1872,8,13295,1.0,1
1873,8,13297,1.0,1
1874,8,13301,1.0,1
1875,8,13307,1.0,1
1876,8,13328,1.0,1
1877,8,13333,1.0,1
1878,8,13337,1.0,1
1879,8,13433,1.0,1
1880,8,13438,1.0,1
1881,8,13459,1.0,1
1882,8,13462,1.0,1
1883,8,13463,1.0,1
1884,8,13467,1.0,1
1885,8,13468,1.0,1
1886,8,13470,1.0,1
1887,8,13472,1.0,1
1888,8,13476,1.0,1
1889,8,13481,1.0,1
1890,8,13572,1.0,1
1891,8,13573,1.0,1
1892,8,13588,1.0,1
1893,8,13589,1.0,1
1894,8,13594,1.0,1
1895,8,13597,1.0,1
1896,8,13598,1.0,1
1897,8,13686,1.0,1
1898,8,13692,1.0,1
1899,8,13709,1.0,1
1900,8,13711,1.0,1
1901,8,13712,1.0,1
1902,8,13718,1.0,1
1903,8,13796,1.0,1
1904,8,13798,1.0,1
1905,8,13799,1.0,1
1906,8,13802,1.0,1
1907,8,13822,1.0,1
1908,8,13828,1.0,1
1909,8,13906,1.0,1
1910,8,13907,1.0,1
1911,8,13911,1.0,1
1912,8,13923,1.0,1
1913,8,13938,1.0,1
1914,8,14014,1.0,1
1915,8,14016,1.0,1
1916,8,14019,1.0,1
1917,8,14038,1.0,1
1918,8,14116,1.0,1
1919,8,14126,1.0,1
1920,8,14132,1.0,1
1921,8,14135,1.0,1
1922,8,14136,1.0,1
1923,8,14144,1.0,1
1924,8,14228,1.0,1
1925,8,14232,1.0,1
1926,8,14233,1.0,1
1927,8,14238,1.0,1
1928,8,14242,1.0,1
1929,8,14245,1.0,1
1930,8,14250,1.0,1
1931,8,14253,1.0,1
1932,8,14254,1.0,1
1933,8,14319,1.0,1
1934,8,14321,1.0,1
1935,8,14334,1.0,1
1936,8,14336,1.0,1
1937,8,14337,1.0,1
1938,8,14342,1.0,1
1939,8,14418,1.0,1
1940,8,14423,1.0,1
1941,8,14431,1.0,1
1942,8,14503,1.0,1
1943,8,14511,1.0,1
1944,8,14513,1.0,1
1945,8,14515,1.0,1
1946,8,14521,1.0,1
1947,8,14525,1.0,1
1948,8,14604,1.0,1
1949,8,14606,1.0,1
1950,8,14612,1.0,1
1951,8,14619,1.0,1
1952,8,14703,1.0,1
1953,8,14704,1.0,1
1954,8,14707,1.0,1
1955,8,14865,1.0,1
1956,8,14871,1.0,1
1957,8,14950,1.0,1
1958,8,14953,1.0,1
1959,8,15029,1.0,1
1960,8,15030,1.0,1
1961,8,15034,1.0,1
1962,8,15119,1.0,1
1963,8,15199,1.0,1
1964,8,15200,1.0,1
1965,8,15278,1.0,1
1966,8,15285,1.0,1
1967,8,15364,1.0,1
1968,8,15366,1.0,1
1969,8,15367,1.0,1
1970,8,15370,1.0,1
1971,8,15371,1.0,1
1972,8,15452,1.0,1
1973,8,15455,1.0,1
1974,8,15465,1.0,1
1975,8,15467,1.0,1
1976,8,15543,1.0,1
1977,8,15550,1.0,1
1978,8,15554,1.0,1
1979,8,15634,1.0,1
1980,8,15641,1.0,1
1981,8,15645,1.0,1
1982,8,15727,1.0,1
1983,8,15738,1.0,1
1984,8,15739,1.0,1
1985,8,15740,1.0,1
1986,8,15747,1.0,1
1987,8,15748,1.0,1
1988,8,15753,1.0,1
1989,8,15829,1.0,1
1990,8,15835,1.0,1
1991,8,15837,1.0,1
1992,8,15841,1.0,1
1993,8,15844,1.0,1
1994,8,15846,1.0,1
1995,8,15847,1.0,1
1996,8,15939,1.0,1
1997,8,15944,1.0,1
1998,8,15950,1.0,1
1999,8,15951,1.0,1
2000,8,16029,1.0,1
2001,8,16032,1.0,1
2002,8,16036,1.0,1
2003,8,16041,1.0,1
2004,8,16133,1.0,1
2005,8,16134,1.0,1
2006,8,16217,1.0,1
2007,8,16355,1.0,1
2008,8,16433,1.0,1
2009,8,16446,1.0,1
2010,8,16512,1.0,1
2011,8,16513,1.0,1
2012,8,16588,1.0,1
2013,8,16594,1.0,1
2014,8,16606,1.0,1
2015,8,16684,1.0,1
2016,8,16686,1.0,1
2017,8,16690,1.0,1
2018,8,16693,1.0,1
2019,8,16696,1.0,1
2020,8,16785,1.0,1
2021,8,16788,1.0,1
2022,8,16796,1.0,1
2023,8,16881,1.0,1
2024,8,16959,1.0,1
2025,8,16960,1.0,1
2026,8,16965,1.0,1
2027,8,16967,1.0,1
2028,8,16968,1.0,1
2029,8,16971,1.0,1
2030,8,17048,1.0,1
2031,8,17054,1.0,1
2032,8,17123,1.0,1
2033,8,17294,1.0,1
2034,8,17298,1.0,1
2035,8,17383,1.0,1
2036,8,17385,1.0,1
2037,8,17457,1.0,1
2038,8,17460,1.0,1
2039,8,17461,1.0,1
2040,8,17544,1.0,1
2041,8,17550,1.0,1
2042,8,17629,1.0,1
2043,9,9153,1.0,1
2044,9,9156,1.0,1
2045,9,9167,1.0,1
2046,9,9170,1.0,1
2047,9,9173,1.0,1
2048,9,9175,1.0,1
2049,9,9180,1.0,1
2050,9,9189,1.0,1
